node_from,node_to,iteration,edge_type,value
V6,V5,iter28,sample,24.35
V7,V5,iter28,sample,15.045
V8,V5,iter28,sample,16.755
V9,V5,iter28,sample,22.305
V10,V5,iter28,sample,17.06
T,V5,iter28,sample,0
V1,V6,iter28,sample,27.945
V2,V6,iter28,sample,37.47
V3,V6,iter28,sample,42.445
V4,V6,iter28,sample,30.255
V5,V6,iter28,sample,24.79
V6,V6,iter28,sample,21.62
V7,V6,iter28,sample,13.9
V8,V6,iter28,sample,19.915
V9,V6,iter28,sample,22.26
V10,V6,iter28,sample,16.775
T,V6,iter28,sample,0
V1,V7,iter28,sample,22.595
V2,V7,iter28,sample,20.94
V3,V7,iter28,sample,28.685
V4,V7,iter28,sample,26.75
V5,V7,iter28,sample,32.805
V6,V7,iter28,sample,19.99
V7,V7,iter28,sample,15.675
V8,V7,iter28,sample,19.055
V9,V7,iter28,sample,21.08
V10,V7,iter28,sample,13.475
T,V7,iter28,sample,0
V1,V8,iter28,sample,23.855
V2,V8,iter28,sample,30.54
V3,V8,iter28,sample,30.585
V4,V8,iter28,sample,31.37
V5,V8,iter28,sample,29.36
V6,V8,iter28,sample,25.81
V7,V8,iter28,sample,11.66
V8,V8,iter28,sample,20.855
V9,V8,iter28,sample,19.225
V10,V8,iter28,sample,11.145
T,V8,iter28,sample,0
V1,V9,iter28,sample,32.915
V2,V9,iter28,sample,31.52
V3,V9,iter28,sample,41.225
V4,V9,iter28,sample,29.625
V5,V9,iter28,sample,30.285
V6,V9,iter28,sample,19.825
V7,V9,iter28,sample,20.55
V8,V9,iter28,sample,17.71
V9,V9,iter28,sample,21.51
V10,V9,iter28,sample,14.365
T,V9,iter28,sample,0
V1,V10,iter28,sample,20.075
V2,V10,iter28,sample,25.735
V3,V10,iter28,sample,24.95
V4,V10,iter28,sample,15.715
V5,V10,iter28,sample,21.855
V6,V10,iter28,sample,22.45
V7,V10,iter28,sample,16.275
V8,V10,iter28,sample,14.605
V9,V10,iter28,sample,14.945
V10,V10,iter28,sample,10.9
T,V10,iter28,sample,0
V1,T,iter28,sample,52.0649999999999
V2,T,iter28,sample,49.2449999999999
V3,T,iter28,sample,49.795
V4,T,iter28,sample,51.3599999999999
V5,T,iter28,sample,48.31
V6,T,iter28,sample,46.2700000000001
V7,T,iter28,sample,54.0049999999999
V8,T,iter28,sample,48.99
V9,T,iter28,sample,54.0749999999999
V10,T,iter28,sample,45.8849999999999
T,T,iter28,sample,0
V1,V1,iter29,sample,30.41
V2,V1,iter29,sample,23.97
V3,V1,iter29,sample,41.81
V4,V1,iter29,sample,51.515
V5,V1,iter29,sample,32.615
V6,V1,iter29,sample,39.94
V7,V1,iter29,sample,14.98
V8,V1,iter29,sample,15.565
V9,V1,iter29,sample,25.085
V10,V1,iter29,sample,22.28
T,V1,iter29,sample,0
V1,V2,iter29,sample,21.5
V2,V2,iter29,sample,26.99
V3,V2,iter29,sample,42.36
V4,V2,iter29,sample,39.09
V5,V2,iter29,sample,30.88
V6,V2,iter29,sample,31.44
V7,V2,iter29,sample,12.505
V8,V2,iter29,sample,11.34
V9,V2,iter29,sample,17.535
V10,V2,iter29,sample,12.555
T,V2,iter29,sample,0
V1,V3,iter29,sample,66.295
V2,V3,iter29,sample,43.595
V3,V3,iter29,sample,34.58
V4,V3,iter29,sample,41.045
V5,V3,iter29,sample,33.235
V6,V3,iter29,sample,47.74
V7,V3,iter29,sample,16.055
V8,V3,iter29,sample,17.975
V9,V3,iter29,sample,21.515
V10,V3,iter29,sample,19.225
T,V3,iter29,sample,0
V1,V4,iter29,sample,55.68
V2,V4,iter29,sample,40.555
V3,V4,iter29,sample,28.97
V4,V4,iter29,sample,30.64
V5,V4,iter29,sample,32.235
V6,V4,iter29,sample,45.885
V7,V4,iter29,sample,16.55
V8,V4,iter29,sample,12.08
V9,V4,iter29,sample,23.32
V10,V4,iter29,sample,16.47
T,V4,iter29,sample,0
V1,V5,iter29,sample,47.05
V2,V5,iter29,sample,27.44
V3,V5,iter29,sample,40.795
V4,V5,iter29,sample,39.85
V5,V5,iter29,sample,17.905
V6,V5,iter29,sample,23.315
V7,V5,iter29,sample,17.285
V8,V5,iter29,sample,11.675
V9,V5,iter29,sample,20.13
V10,V5,iter29,sample,9.72
T,V5,iter29,sample,0
V1,V6,iter29,sample,56.78
V2,V6,iter29,sample,40.255
V3,V6,iter29,sample,48.595
V4,V6,iter29,sample,46.505
V5,V6,iter29,sample,24.78
V6,V6,iter29,sample,24.565
V7,V6,iter29,sample,15.615
V8,V6,iter29,sample,15.465
V9,V6,iter29,sample,24.065
V10,V6,iter29,sample,16.895
T,V6,iter29,sample,0
V1,V7,iter29,sample,32.05
V2,V7,iter29,sample,19.575
V3,V7,iter29,sample,24.43
V4,V7,iter29,sample,19.315
V5,V7,iter29,sample,21.58
V6,V7,iter29,sample,22.405
V7,V7,iter29,sample,16.955
V8,V7,iter29,sample,13.18
V9,V7,iter29,sample,17.685
V10,V7,iter29,sample,10.26
T,V7,iter29,sample,0
V1,V8,iter29,sample,22.47
V2,V8,iter29,sample,21.465
V3,V8,iter29,sample,27.155
V4,V8,iter29,sample,18.915
V5,V8,iter29,sample,16.33
V6,V8,iter29,sample,24.415
V7,V8,iter29,sample,13.975
V8,V8,iter29,sample,14.195
V9,V8,iter29,sample,16.38
V10,V8,iter29,sample,13.035
T,V8,iter29,sample,0
V1,V9,iter29,sample,29.57
V2,V9,iter29,sample,17.66
V3,V9,iter29,sample,43.085
V4,V9,iter29,sample,38.01
V5,V9,iter29,sample,24.03
V6,V9,iter29,sample,35.47
V7,V9,iter29,sample,13.94
V8,V9,iter29,sample,13.83
V9,V9,iter29,sample,17.73
V10,V9,iter29,sample,16.23
T,V9,iter29,sample,0
V1,V10,iter29,sample,27.565
V2,V10,iter29,sample,19.445
V3,V10,iter29,sample,21.335
V4,V10,iter29,sample,23.715
V5,V10,iter29,sample,17.505
V6,V10,iter29,sample,25.01
V7,V10,iter29,sample,12.045
V8,V10,iter29,sample,11.25
V9,V10,iter29,sample,20.575
V10,V10,iter29,sample,11.335
T,V10,iter29,sample,0
V1,T,iter29,sample,52.7999999999999
V2,T,iter29,sample,46.245
V3,T,iter29,sample,55.1449999999998
V4,T,iter29,sample,52.7849999999999
V5,T,iter29,sample,45.0699999999999
V6,T,iter29,sample,47.335
V7,T,iter29,sample,49.53
V8,T,iter29,sample,52.7799999999999
V9,T,iter29,sample,49.535
V10,T,iter29,sample,48.7749999999999
T,T,iter29,sample,0
V1,V1,iter30,sample,29.245
V2,V1,iter30,sample,20.5
V3,V1,iter30,sample,30.66
V4,V1,iter30,sample,27.59
V5,V1,iter30,sample,47.53
V6,V1,iter30,sample,35.85
V7,V1,iter30,sample,14.655
V8,V1,iter30,sample,20.815
V9,V1,iter30,sample,12.845
V10,V1,iter30,sample,17.555
T,V1,iter30,sample,0
V1,V2,iter30,sample,24.91
V2,V2,iter30,sample,25.995
V3,V2,iter30,sample,46.935
V4,V2,iter30,sample,55.245
V5,V2,iter30,sample,54.97
V6,V2,iter30,sample,49.425
V7,V2,iter30,sample,20.86
V8,V2,iter30,sample,20.95
V9,V2,iter30,sample,21.01
V10,V2,iter30,sample,21.13
T,V2,iter30,sample,0
V1,V3,iter30,sample,31.105
V2,V3,iter30,sample,42.28
V3,V3,iter30,sample,37.26
V4,V3,iter30,sample,23.38
V5,V3,iter30,sample,52.975
V6,V3,iter30,sample,49.2749999999999
V7,V3,iter30,sample,18.005
V8,V3,iter30,sample,23.225
V9,V3,iter30,sample,20.605
V10,V3,iter30,sample,21.545
T,V3,iter30,sample,0
V1,V4,iter30,sample,34.6
V2,V4,iter30,sample,51.955
V3,V4,iter30,sample,37.17
V4,V4,iter30,sample,33.585
V5,V4,iter30,sample,57.435
V6,V4,iter30,sample,50.505
V7,V4,iter30,sample,17.82
V8,V4,iter30,sample,20.85
V9,V4,iter30,sample,18.385
V10,V4,iter30,sample,18.945
T,V4,iter30,sample,0
V1,V5,iter30,sample,27
V2,V5,iter30,sample,49.89
V3,V5,iter30,sample,39.935
V4,V5,iter30,sample,42.96
V5,V5,iter30,sample,24.77
V6,V5,iter30,sample,42.26
V7,V5,iter30,sample,11.04
V8,V5,iter30,sample,19.365
V9,V5,iter30,sample,18.905
V10,V5,iter30,sample,15.4
T,V5,iter30,sample,0
V1,V6,iter30,sample,28.895
V2,V6,iter30,sample,49.31
V3,V6,iter30,sample,40.41
V4,V6,iter30,sample,56.24
V5,V6,iter30,sample,28.725
V6,V6,iter30,sample,38.525
V7,V6,iter30,sample,18.39
V8,V6,iter30,sample,22.985
V9,V6,iter30,sample,17.97
V10,V6,iter30,sample,20.77
T,V6,iter30,sample,0
V1,V7,iter30,sample,14.745
V2,V7,iter30,sample,26.145
V3,V7,iter30,sample,21.825
V4,V7,iter30,sample,29.31
V5,V7,iter30,sample,31.165
V6,V7,iter30,sample,22.005
V7,V7,iter30,sample,12.815
V8,V7,iter30,sample,18.635
V9,V7,iter30,sample,14.45
V10,V7,iter30,sample,15.725
T,V7,iter30,sample,0
V1,V8,iter30,sample,20.675
V2,V8,iter30,sample,40.33
V3,V8,iter30,sample,32.22
V4,V8,iter30,sample,36.955
V5,V8,iter30,sample,23.615
V6,V8,iter30,sample,25.845
V7,V8,iter30,sample,19.47
V8,V8,iter30,sample,18.02
V9,V8,iter30,sample,15.78
V10,V8,iter30,sample,20.88
T,V8,iter30,sample,0
V1,V9,iter30,sample,17.735
V2,V9,iter30,sample,26.895
V3,V9,iter30,sample,26.515
V4,V9,iter30,sample,24.5
V5,V9,iter30,sample,29.61
V6,V9,iter30,sample,25.465
V7,V9,iter30,sample,13.625
V8,V9,iter30,sample,14.085
V9,V9,iter30,sample,13.075
V10,V9,iter30,sample,13.83
T,V9,iter30,sample,0
V1,V10,iter30,sample,21.815
V2,V10,iter30,sample,28.58
V3,V10,iter30,sample,27.56
V4,V10,iter30,sample,31.04
V5,V10,iter30,sample,25.7
V6,V10,iter30,sample,31.165
V7,V10,iter30,sample,14.305
V8,V10,iter30,sample,21.175
V9,V10,iter30,sample,15.435
V10,V10,iter30,sample,16.165
T,V10,iter30,sample,0
V1,T,iter30,sample,44.52
V2,T,iter30,sample,46.5499999999999
V3,T,iter30,sample,50.1649999999999
V4,T,iter30,sample,51.445
V5,T,iter30,sample,49.03
V6,T,iter30,sample,51.8999999999999
V7,T,iter30,sample,51.835
V8,T,iter30,sample,55.6849999999999
V9,T,iter30,sample,45.875
V10,T,iter30,sample,52.995
T,T,iter30,sample,0
