"node_from","node_to","iteration","edge_type","value"
"V12","V11","iter5","present",59
"V13","V11","iter5","present",146
"T","V11","iter5","present",0
"V1","V12","iter5","present",97
"V2","V12","iter5","present",104
"V3","V12","iter5","present",72
"V4","V12","iter5","present",86
"V5","V12","iter5","present",59
"V6","V12","iter5","present",67
"V7","V12","iter5","present",82
"V8","V12","iter5","present",64
"V9","V12","iter5","present",84
"V10","V12","iter5","present",46
"V11","V12","iter5","present",62
"V12","V12","iter5","present",60
"V13","V12","iter5","present",123
"T","V12","iter5","present",0
"V1","V13","iter5","present",144
"V2","V13","iter5","present",159
"V3","V13","iter5","present",139
"V4","V13","iter5","present",117
"V5","V13","iter5","present",90
"V6","V13","iter5","present",146
"V7","V13","iter5","present",145
"V8","V13","iter5","present",139
"V9","V13","iter5","present",119
"V10","V13","iter5","present",88
"V11","V13","iter5","present",100
"V12","V13","iter5","present",76
"V13","V13","iter5","present",184
"T","V13","iter5","present",0
"V1","T","iter5","present",1366
"V2","T","iter5","present",1300
"V3","T","iter5","present",1225
"V4","T","iter5","present",1311
"V5","T","iter5","present",1183
"V6","T","iter5","present",1180
"V7","T","iter5","present",1002
"V8","T","iter5","present",1214
"V9","T","iter5","present",1280
"V10","T","iter5","present",1131
"V11","T","iter5","present",1307
"V12","T","iter5","present",1226
"V13","T","iter5","present",1417
"T","T","iter5","present",0
"V1","V1","iter6","present",93
"V2","V1","iter6","present",121
"V3","V1","iter6","present",103
"V4","V1","iter6","present",88
"V5","V1","iter6","present",129
"V6","V1","iter6","present",92
"V7","V1","iter6","present",90
"V8","V1","iter6","present",139
"V9","V1","iter6","present",97
"V10","V1","iter6","present",80
"V11","V1","iter6","present",66
"V12","V1","iter6","present",54
"V13","V1","iter6","present",76
"T","V1","iter6","present",0
"V1","V2","iter6","present",116
"V2","V2","iter6","present",165
"V3","V2","iter6","present",104
"V4","V2","iter6","present",128
"V5","V2","iter6","present",136
"V6","V2","iter6","present",98
"V7","V2","iter6","present",131
"V8","V2","iter6","present",166
"V9","V2","iter6","present",76
"V10","V2","iter6","present",94
"V11","V2","iter6","present",92
"V12","V2","iter6","present",64
"V13","V2","iter6","present",85
"T","V2","iter6","present",0
"V1","V3","iter6","present",96
"V2","V3","iter6","present",126
"V3","V3","iter6","present",71
"V4","V3","iter6","present",94
"V5","V3","iter6","present",92
"V6","V3","iter6","present",54
"V7","V3","iter6","present",92
"V8","V3","iter6","present",127
"V9","V3","iter6","present",83
"V10","V3","iter6","present",69
"V11","V3","iter6","present",68
"V12","V3","iter6","present",51
"V13","V3","iter6","present",79
"T","V3","iter6","present",0
"V1","V4","iter6","present",92
"V2","V4","iter6","present",110
"V3","V4","iter6","present",110
"V4","V4","iter6","present",91
"V5","V4","iter6","present",93
"V6","V4","iter6","present",64
"V7","V4","iter6","present",90
"V8","V4","iter6","present",131
"V9","V4","iter6","present",82
"V10","V4","iter6","present",79
"V11","V4","iter6","present",55
"V12","V4","iter6","present",37
"V13","V4","iter6","present",77
"T","V4","iter6","present",0
"V1","V5","iter6","present",111
"V2","V5","iter6","present",101
"V3","V5","iter6","present",100
"V4","V5","iter6","present",73
"V5","V5","iter6","present",79
"V6","V5","iter6","present",47
"V7","V5","iter6","present",100
"V8","V5","iter6","present",133
"V9","V5","iter6","present",76
"V10","V5","iter6","present",83
"V11","V5","iter6","present",68
"V12","V5","iter6","present",47
"V13","V5","iter6","present",61
"T","V5","iter6","present",0
"V1","V6","iter6","present",87
"V2","V6","iter6","present",100
"V3","V6","iter6","present",72
"V4","V6","iter6","present",95
"V5","V6","iter6","present",87
"V6","V6","iter6","present",94
"V7","V6","iter6","present",87
"V8","V6","iter6","present",114
"V9","V6","iter6","present",66
"V10","V6","iter6","present",61
"V11","V6","iter6","present",58
"V12","V6","iter6","present",50
"V13","V6","iter6","present",60
"T","V6","iter6","present",0
"V1","V7","iter6","present",109
"V2","V7","iter6","present",123
"V3","V7","iter6","present",95
"V4","V7","iter6","present",70
"V5","V7","iter6","present",129
"V6","V7","iter6","present",64
"V7","V7","iter6","present",78
"V8","V7","iter6","present",97
"V9","V7","iter6","present",52
"V10","V7","iter6","present",48
"V11","V7","iter6","present",58
"V12","V7","iter6","present",53
"V13","V7","iter6","present",55
"T","V7","iter6","present",0
"V1","V8","iter6","present",140
"V2","V8","iter6","present",155
"V3","V8","iter6","present",105
"V4","V8","iter6","present",104
"V5","V8","iter6","present",164
"V6","V8","iter6","present",89
"V7","V8","iter6","present",119
"V8","V8","iter6","present",204
"V9","V8","iter6","present",87
"V10","V8","iter6","present",77
"V11","V8","iter6","present",88
"V12","V8","iter6","present",77
"V13","V8","iter6","present",74
"T","V8","iter6","present",0
"V1","V9","iter6","present",97
"V2","V9","iter6","present",133
"V3","V9","iter6","present",102
"V4","V9","iter6","present",92
"V5","V9","iter6","present",90
"V6","V9","iter6","present",66
"V7","V9","iter6","present",70
"V8","V9","iter6","present",126
"V9","V9","iter6","present",78
"V10","V9","iter6","present",96
"V11","V9","iter6","present",63
"V12","V9","iter6","present",63
"V13","V9","iter6","present",83
"T","V9","iter6","present",0
"V1","V10","iter6","present",89
"V2","V10","iter6","present",146
"V3","V10","iter6","present",85
"V4","V10","iter6","present",126
"V5","V10","iter6","present",108
"V6","V10","iter6","present",77
"V7","V10","iter6","present",88
"V8","V10","iter6","present",103
"V9","V10","iter6","present",75
"V10","V10","iter6","present",80
"V11","V10","iter6","present",78
"V12","V10","iter6","present",66
"V13","V10","iter6","present",72
"T","V10","iter6","present",0
"V1","V11","iter6","present",103
"V2","V11","iter6","present",113
"V3","V11","iter6","present",72
"V4","V11","iter6","present",85
"V5","V11","iter6","present",86
"V6","V11","iter6","present",86
"V7","V11","iter6","present",80
"V8","V11","iter6","present",132
"V9","V11","iter6","present",58
"V10","V11","iter6","present",69
"V11","V11","iter6","present",82
"V12","V11","iter6","present",66
"V13","V11","iter6","present",73
"T","V11","iter6","present",0
"V1","V12","iter6","present",83
"V2","V12","iter6","present",89
"V3","V12","iter6","present",66
"V4","V12","iter6","present",74
"V5","V12","iter6","present",59
"V6","V12","iter6","present",50
"V7","V12","iter6","present",68
"V8","V12","iter6","present",152
"V9","V12","iter6","present",70
"V10","V12","iter6","present",66
"V11","V12","iter6","present",74
"V12","V12","iter6","present",53
"V13","V12","iter6","present",72
"T","V12","iter6","present",0
"V1","V13","iter6","present",79
"V2","V13","iter6","present",140
"V3","V13","iter6","present",75
"V4","V13","iter6","present",81
"V5","V13","iter6","present",89
"V6","V13","iter6","present",71
"V7","V13","iter6","present",69
"V8","V13","iter6","present",109
"V9","V13","iter6","present",82
"V10","V13","iter6","present",110
"V11","V13","iter6","present",69
"V12","V13","iter6","present",63
"V13","V13","iter6","present",94
"T","V13","iter6","present",0
"V1","T","iter6","present",1217
"V2","T","iter6","present",1356
"V3","T","iter6","present",1224
"V4","T","iter6","present",1113
"V5","T","iter6","present",1037
"V6","T","iter6","present",1142
"V7","T","iter6","present",1104
"V8","T","iter6","present",1371
"V9","T","iter6","present",1336
"V10","T","iter6","present",1374
"V11","T","iter6","present",1293
"V12","T","iter6","present",1212
"V13","T","iter6","present",1305
"T","T","iter6","present",0
"V1","V1","iter7","present",156
"V2","V1","iter7","present",86
"V3","V1","iter7","present",98
"V4","V1","iter7","present",94
"V5","V1","iter7","present",92
"V6","V1","iter7","present",113
"V7","V1","iter7","present",105
"V8","V1","iter7","present",142
"V9","V1","iter7","present",61
"V10","V1","iter7","present",87
"V11","V1","iter7","present",109
"V12","V1","iter7","present",74
"V13","V1","iter7","present",113
"T","V1","iter7","present",0
"V1","V2","iter7","present",72
"V2","V2","iter7","present",64
"V3","V2","iter7","present",64
"V4","V2","iter7","present",82
"V5","V2","iter7","present",73
"V6","V2","iter7","present",94
"V7","V2","iter7","present",71
"V8","V2","iter7","present",99
"V9","V2","iter7","present",63
"V10","V2","iter7","present",68
"V11","V2","iter7","present",106
"V12","V2","iter7","present",66
"V13","V2","iter7","present",115
"T","V2","iter7","present",0
"V1","V3","iter7","present",107
"V2","V3","iter7","present",64
"V3","V3","iter7","present",83
"V4","V3","iter7","present",80
"V5","V3","iter7","present",70
"V6","V3","iter7","present",79
"V7","V3","iter7","present",87
"V8","V3","iter7","present",105
"V9","V3","iter7","present",55
"V10","V3","iter7","present",71
"V11","V3","iter7","present",73
"V12","V3","iter7","present",49
"V13","V3","iter7","present",67
"T","V3","iter7","present",0
"V1","V4","iter7","present",119
"V2","V4","iter7","present",65
"V3","V4","iter7","present",47
"V4","V4","iter7","present",84
"V5","V4","iter7","present",77
"V6","V4","iter7","present",111
"V7","V4","iter7","present",104
"V8","V4","iter7","present",109
"V9","V4","iter7","present",50
"V10","V4","iter7","present",96
"V11","V4","iter7","present",87
"V12","V4","iter7","present",61
"V13","V4","iter7","present",96
"T","V4","iter7","present",0
"V1","V5","iter7","present",124
"V2","V5","iter7","present",93
"V3","V5","iter7","present",79
"V4","V5","iter7","present",84
"V5","V5","iter7","present",84
"V6","V5","iter7","present",106
"V7","V5","iter7","present",100
"V8","V5","iter7","present",111
"V9","V5","iter7","present",61
"V10","V5","iter7","present",63
"V11","V5","iter7","present",98
"V12","V5","iter7","present",59
"V13","V5","iter7","present",71
"T","V5","iter7","present",0
"V1","V6","iter7","present",117
"V2","V6","iter7","present",83
"V3","V6","iter7","present",109
"V4","V6","iter7","present",104
"V5","V6","iter7","present",67
"V6","V6","iter7","present",91
"V7","V6","iter7","present",92
"V8","V6","iter7","present",125
"V9","V6","iter7","present",63
"V10","V6","iter7","present",82
"V11","V6","iter7","present",99
"V12","V6","iter7","present",64
"V13","V6","iter7","present",103
"T","V6","iter7","present",0
"V1","V7","iter7","present",131
"V2","V7","iter7","present",64
"V3","V7","iter7","present",95
"V4","V7","iter7","present",84
"V5","V7","iter7","present",102
"V6","V7","iter7","present",106
"V7","V7","iter7","present",81
"V8","V7","iter7","present",82
"V9","V7","iter7","present",72
"V10","V7","iter7","present",81
"V11","V7","iter7","present",78
"V12","V7","iter7","present",62
"V13","V7","iter7","present",95
"T","V7","iter7","present",0
"V1","V8","iter7","present",159
"V2","V8","iter7","present",80
"V3","V8","iter7","present",80
"V4","V8","iter7","present",101
"V5","V8","iter7","present",70
"V6","V8","iter7","present",124
"V7","V8","iter7","present",85
"V8","V8","iter7","present",97
"V9","V8","iter7","present",67
"V10","V8","iter7","present",81
"V11","V8","iter7","present",92
"V12","V8","iter7","present",65
"V13","V8","iter7","present",82
"T","V8","iter7","present",0
"V1","V9","iter7","present",115
"V2","V9","iter7","present",61
"V3","V9","iter7","present",73
"V4","V9","iter7","present",91
"V5","V9","iter7","present",75
"V6","V9","iter7","present",94
"V7","V9","iter7","present",73
"V8","V9","iter7","present",100
"V9","V9","iter7","present",76
"V10","V9","iter7","present",61
"V11","V9","iter7","present",85
"V12","V9","iter7","present",67
"V13","V9","iter7","present",93
"T","V9","iter7","present",0
"V1","V10","iter7","present",125
"V2","V10","iter7","present",75
"V3","V10","iter7","present",71
"V4","V10","iter7","present",73
"V5","V10","iter7","present",84
"V6","V10","iter7","present",101
"V7","V10","iter7","present",82
"V8","V10","iter7","present",94
"V9","V10","iter7","present",74
"V10","V10","iter7","present",82
"V11","V10","iter7","present",127
"V12","V10","iter7","present",87
"V13","V10","iter7","present",91
"T","V10","iter7","present",0
"V1","V11","iter7","present",111
"V2","V11","iter7","present",98
"V3","V11","iter7","present",111
"V4","V11","iter7","present",98
"V5","V11","iter7","present",110
"V6","V11","iter7","present",105
"V7","V11","iter7","present",101
"V8","V11","iter7","present",113
"V9","V11","iter7","present",78
"V10","V11","iter7","present",101
"V11","V11","iter7","present",130
"V12","V11","iter7","present",76
"V13","V11","iter7","present",110
"T","V11","iter7","present",0
"V1","V12","iter7","present",109
"V2","V12","iter7","present",79
"V3","V12","iter7","present",64
"V4","V12","iter7","present",84
"V5","V12","iter7","present",81
"V6","V12","iter7","present",96
"V7","V12","iter7","present",82
"V8","V12","iter7","present",98
"V9","V12","iter7","present",71
"V10","V12","iter7","present",80
"V11","V12","iter7","present",80
"V12","V12","iter7","present",89
"V13","V12","iter7","present",91
"T","V12","iter7","present",0
"V1","V13","iter7","present",116
"V2","V13","iter7","present",90
"V3","V13","iter7","present",93
"V4","V13","iter7","present",95
"V5","V13","iter7","present",104
"V6","V13","iter7","present",108
"V7","V13","iter7","present",88
"V8","V13","iter7","present",102
"V9","V13","iter7","present",88
"V10","V13","iter7","present",104
"V11","V13","iter7","present",142
"V12","V13","iter7","present",73
"V13","V13","iter7","present",123
"T","V13","iter7","present",0
"V1","T","iter7","present",1197
"V2","T","iter7","present",1110
"V3","T","iter7","present",1117
"V4","T","iter7","present",1268
"V5","T","iter7","present",1207
"V6","T","iter7","present",1194
"V7","T","iter7","present",1211
"V8","T","iter7","present",1177
"V9","T","iter7","present",1255
"V10","T","iter7","present",1275
"V11","T","iter7","present",1378
"V12","T","iter7","present",1318
"V13","T","iter7","present",1406
"T","T","iter7","present",0
"V1","V1","iter8","present",100
"V2","V1","iter8","present",107
"V3","V1","iter8","present",88
"V4","V1","iter8","present",69
"V5","V1","iter8","present",77
"V6","V1","iter8","present",114
"V7","V1","iter8","present",154
"V8","V1","iter8","present",89
"V9","V1","iter8","present",109
"V10","V1","iter8","present",70
"V11","V1","iter8","present",76
"V12","V1","iter8","present",77
"V13","V1","iter8","present",57
"T","V1","iter8","present",0
"V1","V2","iter8","present",111
"V2","V2","iter8","present",131
"V3","V2","iter8","present",112
"V4","V2","iter8","present",84
"V5","V2","iter8","present",104
"V6","V2","iter8","present",120
"V7","V2","iter8","present",172
"V8","V2","iter8","present",90
"V9","V2","iter8","present",123
"V10","V2","iter8","present",66
"V11","V2","iter8","present",79
"V12","V2","iter8","present",70
"V13","V2","iter8","present",53
"T","V2","iter8","present",0
"V1","V3","iter8","present",73
"V2","V3","iter8","present",119
"V3","V3","iter8","present",91
"V4","V3","iter8","present",74
"V5","V3","iter8","present",74
"V6","V3","iter8","present",81
"V7","V3","iter8","present",148
"V8","V3","iter8","present",67
"V9","V3","iter8","present",105
"V10","V3","iter8","present",73
"V11","V3","iter8","present",81
"V12","V3","iter8","present",73
"V13","V3","iter8","present",64
"T","V3","iter8","present",0
"V1","V4","iter8","present",91
"V2","V4","iter8","present",92
