"node_from","node_to","iteration","edge_type","value"
"V12","V11","iter5","present",69
"V13","V11","iter5","present",59
"T","V11","iter5","present",0
"V1","V12","iter5","present",119
"V2","V12","iter5","present",109
"V3","V12","iter5","present",106
"V4","V12","iter5","present",77
"V5","V12","iter5","present",82
"V6","V12","iter5","present",66
"V7","V12","iter5","present",54
"V8","V12","iter5","present",59
"V9","V12","iter5","present",63
"V10","V12","iter5","present",73
"V11","V12","iter5","present",87
"V12","V12","iter5","present",62
"V13","V12","iter5","present",48
"T","V12","iter5","present",0
"V1","V13","iter5","present",163
"V2","V13","iter5","present",97
"V3","V13","iter5","present",108
"V4","V13","iter5","present",69
"V5","V13","iter5","present",91
"V6","V13","iter5","present",56
"V7","V13","iter5","present",59
"V8","V13","iter5","present",57
"V9","V13","iter5","present",61
"V10","V13","iter5","present",64
"V11","V13","iter5","present",94
"V12","V13","iter5","present",66
"V13","V13","iter5","present",60
"T","V13","iter5","present",0
"V1","T","iter5","present",1385
"V2","T","iter5","present",1165
"V3","T","iter5","present",1226
"V4","T","iter5","present",1354
"V5","T","iter5","present",1297
"V6","T","iter5","present",1238
"V7","T","iter5","present",1190
"V8","T","iter5","present",1259
"V9","T","iter5","present",1203
"V10","T","iter5","present",1267
"V11","T","iter5","present",1230
"V12","T","iter5","present",1186
"V13","T","iter5","present",1255
"T","T","iter5","present",0
"V1","V1","iter6","present",145
"V2","V1","iter6","present",183
"V3","V1","iter6","present",202
"V4","V1","iter6","present",76
"V5","V1","iter6","present",79
"V6","V1","iter6","present",96
"V7","V1","iter6","present",88
"V8","V1","iter6","present",101
"V9","V1","iter6","present",82
"V10","V1","iter6","present",77
"V11","V1","iter6","present",88
"V12","V1","iter6","present",93
"V13","V1","iter6","present",92
"T","V1","iter6","present",0
"V1","V2","iter6","present",177
"V2","V2","iter6","present",154
"V3","V2","iter6","present",193
"V4","V2","iter6","present",100
"V5","V2","iter6","present",95
"V6","V2","iter6","present",86
"V7","V2","iter6","present",123
"V8","V2","iter6","present",77
"V9","V2","iter6","present",62
"V10","V2","iter6","present",92
"V11","V2","iter6","present",84
"V12","V2","iter6","present",84
"V13","V2","iter6","present",86
"T","V2","iter6","present",0
"V1","V3","iter6","present",223
"V2","V3","iter6","present",179
"V3","V3","iter6","present",147
"V4","V3","iter6","present",105
"V5","V3","iter6","present",69
"V6","V3","iter6","present",102
"V7","V3","iter6","present",103
"V8","V3","iter6","present",94
"V9","V3","iter6","present",91
"V10","V3","iter6","present",91
"V11","V3","iter6","present",85
"V12","V3","iter6","present",88
"V13","V3","iter6","present",87
"T","V3","iter6","present",0
"V1","V4","iter6","present",135
"V2","V4","iter6","present",140
"V3","V4","iter6","present",113
"V4","V4","iter6","present",53
"V5","V4","iter6","present",56
"V6","V4","iter6","present",77
"V7","V4","iter6","present",62
"V8","V4","iter6","present",57
"V9","V4","iter6","present",47
"V10","V4","iter6","present",62
"V11","V4","iter6","present",61
"V12","V4","iter6","present",52
"V13","V4","iter6","present",70
"T","V4","iter6","present",0
"V1","V5","iter6","present",92
"V2","V5","iter6","present",120
"V3","V5","iter6","present",138
"V4","V5","iter6","present",57
"V5","V5","iter6","present",77
"V6","V5","iter6","present",81
"V7","V5","iter6","present",92
"V8","V5","iter6","present",71
"V9","V5","iter6","present",73
"V10","V5","iter6","present",85
"V11","V5","iter6","present",66
"V12","V5","iter6","present",87
"V13","V5","iter6","present",81
"T","V5","iter6","present",0
"V1","V6","iter6","present",150
"V2","V6","iter6","present",115
"V3","V6","iter6","present",117
"V4","V6","iter6","present",49
"V5","V6","iter6","present",67
"V6","V6","iter6","present",78
"V7","V6","iter6","present",84
"V8","V6","iter6","present",55
"V9","V6","iter6","present",68
"V10","V6","iter6","present",62
"V11","V6","iter6","present",69
"V12","V6","iter6","present",71
"V13","V6","iter6","present",66
"T","V6","iter6","present",0
"V1","V7","iter6","present",155
"V2","V7","iter6","present",157
"V3","V7","iter6","present",139
"V4","V7","iter6","present",57
"V5","V7","iter6","present",57
"V6","V7","iter6","present",90
"V7","V7","iter6","present",100
"V8","V7","iter6","present",86
"V9","V7","iter6","present",71
"V10","V7","iter6","present",75
"V11","V7","iter6","present",66
"V12","V7","iter6","present",78
"V13","V7","iter6","present",80
"T","V7","iter6","present",0
"V1","V8","iter6","present",147
"V2","V8","iter6","present",168
"V3","V8","iter6","present",114
"V4","V8","iter6","present",55
"V5","V8","iter6","present",61
"V6","V8","iter6","present",75
"V7","V8","iter6","present",76
"V8","V8","iter6","present",60
"V9","V8","iter6","present",48
"V10","V8","iter6","present",57
"V11","V8","iter6","present",65
"V12","V8","iter6","present",74
"V13","V8","iter6","present",101
"T","V8","iter6","present",0
"V1","V9","iter6","present",140
"V2","V9","iter6","present",107
"V3","V9","iter6","present",131
"V4","V9","iter6","present",46
"V5","V9","iter6","present",55
"V6","V9","iter6","present",79
"V7","V9","iter6","present",58
"V8","V9","iter6","present",67
"V9","V9","iter6","present",72
"V10","V9","iter6","present",69
"V11","V9","iter6","present",56
"V12","V9","iter6","present",77
"V13","V9","iter6","present",61
"T","V9","iter6","present",0
"V1","V10","iter6","present",113
"V2","V10","iter6","present",121
"V3","V10","iter6","present",171
"V4","V10","iter6","present",53
"V5","V10","iter6","present",82
"V6","V10","iter6","present",59
"V7","V10","iter6","present",77
"V8","V10","iter6","present",73
"V9","V10","iter6","present",74
"V10","V10","iter6","present",76
"V11","V10","iter6","present",60
"V12","V10","iter6","present",64
"V13","V10","iter6","present",71
"T","V10","iter6","present",0
"V1","V11","iter6","present",118
"V2","V11","iter6","present",141
"V3","V11","iter6","present",173
"V4","V11","iter6","present",56
"V5","V11","iter6","present",75
"V6","V11","iter6","present",68
"V7","V11","iter6","present",64
"V8","V11","iter6","present",60
"V9","V11","iter6","present",55
"V10","V11","iter6","present",70
"V11","V11","iter6","present",76
"V12","V11","iter6","present",70
"V13","V11","iter6","present",73
"T","V11","iter6","present",0
"V1","V12","iter6","present",118
"V2","V12","iter6","present",164
"V3","V12","iter6","present",135
"V4","V12","iter6","present",51
"V5","V12","iter6","present",78
"V6","V12","iter6","present",56
"V7","V12","iter6","present",71
"V8","V12","iter6","present",100
"V9","V12","iter6","present",46
"V10","V12","iter6","present",70
"V11","V12","iter6","present",63
"V12","V12","iter6","present",85
"V13","V12","iter6","present",75
"T","V12","iter6","present",0
"V1","V13","iter6","present",105
"V2","V13","iter6","present",150
"V3","V13","iter6","present",115
"V4","V13","iter6","present",54
"V5","V13","iter6","present",56
"V6","V13","iter6","present",83
"V7","V13","iter6","present",84
"V8","V13","iter6","present",90
"V9","V13","iter6","present",57
"V10","V13","iter6","present",58
"V11","V13","iter6","present",58
"V12","V13","iter6","present",84
"V13","V13","iter6","present",76
"T","V13","iter6","present",0
"V1","T","iter6","present",1226
"V2","T","iter6","present",1193
"V3","T","iter6","present",1240
"V4","T","iter6","present",1214
"V5","T","iter6","present",1339
"V6","T","iter6","present",1122
"V7","T","iter6","present",1364
"V8","T","iter6","present",1239
"V9","T","iter6","present",1212
"V10","T","iter6","present",1262
"V11","T","iter6","present",1311
"V12","T","iter6","present",1249
"V13","T","iter6","present",1169
"T","T","iter6","present",0
"V1","V1","iter7","present",163
"V2","V1","iter7","present",184
"V3","V1","iter7","present",211
"V4","V1","iter7","present",83
"V5","V1","iter7","present",94
"V6","V1","iter7","present",100
"V7","V1","iter7","present",93
"V8","V1","iter7","present",137
"V9","V1","iter7","present",86
"V10","V1","iter7","present",85
"V11","V1","iter7","present",87
"V12","V1","iter7","present",92
"V13","V1","iter7","present",85
"T","V1","iter7","present",0
"V1","V2","iter7","present",204
"V2","V2","iter7","present",119
"V3","V2","iter7","present",191
"V4","V2","iter7","present",72
"V5","V2","iter7","present",85
"V6","V2","iter7","present",77
"V7","V2","iter7","present",76
"V8","V2","iter7","present",93
"V9","V2","iter7","present",84
"V10","V2","iter7","present",81
"V11","V2","iter7","present",74
"V12","V2","iter7","present",104
"V13","V2","iter7","present",73
"T","V2","iter7","present",0
"V1","V3","iter7","present",197
"V2","V3","iter7","present",167
"V3","V3","iter7","present",154
"V4","V3","iter7","present",93
"V5","V3","iter7","present",98
"V6","V3","iter7","present",94
"V7","V3","iter7","present",71
"V8","V3","iter7","present",97
"V9","V3","iter7","present",85
"V10","V3","iter7","present",64
"V11","V3","iter7","present",61
"V12","V3","iter7","present",77
"V13","V3","iter7","present",81
"T","V3","iter7","present",0
"V1","V4","iter7","present",156
"V2","V4","iter7","present",137
"V3","V4","iter7","present",101
"V4","V4","iter7","present",85
"V5","V4","iter7","present",80
"V6","V4","iter7","present",63
"V7","V4","iter7","present",79
"V8","V4","iter7","present",96
"V9","V4","iter7","present",59
"V10","V4","iter7","present",61
"V11","V4","iter7","present",80
"V12","V4","iter7","present",93
"V13","V4","iter7","present",84
"T","V4","iter7","present",0
"V1","V5","iter7","present",180
"V2","V5","iter7","present",147
"V3","V5","iter7","present",152
"V4","V5","iter7","present",76
"V5","V5","iter7","present",106
"V6","V5","iter7","present",51
"V7","V5","iter7","present",75
"V8","V5","iter7","present",81
"V9","V5","iter7","present",64
"V10","V5","iter7","present",48
"V11","V5","iter7","present",53
"V12","V5","iter7","present",106
"V13","V5","iter7","present",85
"T","V5","iter7","present",0
"V1","V6","iter7","present",97
"V2","V6","iter7","present",118
"V3","V6","iter7","present",121
"V4","V6","iter7","present",69
"V5","V6","iter7","present",59
"V6","V6","iter7","present",67
"V7","V6","iter7","present",63
"V8","V6","iter7","present",69
"V9","V6","iter7","present",60
"V10","V6","iter7","present",55
"V11","V6","iter7","present",74
"V12","V6","iter7","present",93
"V13","V6","iter7","present",63
"T","V6","iter7","present",0
"V1","V7","iter7","present",152
"V2","V7","iter7","present",122
"V3","V7","iter7","present",91
"V4","V7","iter7","present",82
"V5","V7","iter7","present",92
"V6","V7","iter7","present",61
"V7","V7","iter7","present",81
"V8","V7","iter7","present",61
"V9","V7","iter7","present",69
"V10","V7","iter7","present",67
"V11","V7","iter7","present",65
"V12","V7","iter7","present",65
"V13","V7","iter7","present",59
"T","V7","iter7","present",0
"V1","V8","iter7","present",145
"V2","V8","iter7","present",113
"V3","V8","iter7","present",150
"V4","V8","iter7","present",65
"V5","V8","iter7","present",72
"V6","V8","iter7","present",57
"V7","V8","iter7","present",82
"V8","V8","iter7","present",75
"V9","V8","iter7","present",69
"V10","V8","iter7","present",66
"V11","V8","iter7","present",51
"V12","V8","iter7","present",103
"V13","V8","iter7","present",91
"T","V8","iter7","present",0
"V1","V9","iter7","present",103
"V2","V9","iter7","present",103
"V3","V9","iter7","present",148
"V4","V9","iter7","present",69
"V5","V9","iter7","present",72
"V6","V9","iter7","present",54
"V7","V9","iter7","present",56
"V8","V9","iter7","present",60
"V9","V9","iter7","present",63
"V10","V9","iter7","present",72
"V11","V9","iter7","present",48
"V12","V9","iter7","present",74
"V13","V9","iter7","present",73
"T","V9","iter7","present",0
"V1","V10","iter7","present",117
"V2","V10","iter7","present",102
"V3","V10","iter7","present",121
"V4","V10","iter7","present",70
"V5","V10","iter7","present",78
"V6","V10","iter7","present",63
"V7","V10","iter7","present",81
"V8","V10","iter7","present",74
"V9","V10","iter7","present",51
"V10","V10","iter7","present",49
"V11","V10","iter7","present",50
"V12","V10","iter7","present",94
"V13","V10","iter7","present",59
"T","V10","iter7","present",0
"V1","V11","iter7","present",129
"V2","V11","iter7","present",138
"V3","V11","iter7","present",104
"V4","V11","iter7","present",71
"V5","V11","iter7","present",61
"V6","V11","iter7","present",61
"V7","V11","iter7","present",49
"V8","V11","iter7","present",60
"V9","V11","iter7","present",53
"V10","V11","iter7","present",40
"V11","V11","iter7","present",87
"V12","V11","iter7","present",94
"V13","V11","iter7","present",73
"T","V11","iter7","present",0
"V1","V12","iter7","present",184
"V2","V12","iter7","present",122
"V3","V12","iter7","present",130
"V4","V12","iter7","present",90
"V5","V12","iter7","present",92
"V6","V12","iter7","present",79
"V7","V12","iter7","present",85
"V8","V12","iter7","present",81
"V9","V12","iter7","present",69
"V10","V12","iter7","present",71
"V11","V12","iter7","present",55
"V12","V12","iter7","present",109
"V13","V12","iter7","present",101
"T","V12","iter7","present",0
"V1","V13","iter7","present",161
"V2","V13","iter7","present",156
"V3","V13","iter7","present",114
"V4","V13","iter7","present",90
"V5","V13","iter7","present",90
"V6","V13","iter7","present",70
"V7","V13","iter7","present",74
"V8","V13","iter7","present",59
"V9","V13","iter7","present",52
"V10","V13","iter7","present",57
"V11","V13","iter7","present",72
"V12","V13","iter7","present",87
"V13","V13","iter7","present",98
"T","V13","iter7","present",0
"V1","T","iter7","present",1224
"V2","T","iter7","present",1168
"V3","T","iter7","present",1156
"V4","T","iter7","present",1335
"V5","T","iter7","present",1379
"V6","T","iter7","present",1161
"V7","T","iter7","present",1189
"V8","T","iter7","present",1291
"V9","T","iter7","present",1168
"V10","T","iter7","present",1262
"V11","T","iter7","present",1221
"V12","T","iter7","present",1357
"V13","T","iter7","present",1345
"T","T","iter7","present",0
"V1","V1","iter8","present",144
"V2","V1","iter8","present",215
"V3","V1","iter8","present",173
"V4","V1","iter8","present",132
"V5","V1","iter8","present",69
"V6","V1","iter8","present",92
"V7","V1","iter8","present",70
"V8","V1","iter8","present",63
"V9","V1","iter8","present",94
"V10","V1","iter8","present",112
"V11","V1","iter8","present",75
"V12","V1","iter8","present",92
"V13","V1","iter8","present",48
"T","V1","iter8","present",0
"V1","V2","iter8","present",225
"V2","V2","iter8","present",107
"V3","V2","iter8","present",161
"V4","V2","iter8","present",106
"V5","V2","iter8","present",72
"V6","V2","iter8","present",82
"V7","V2","iter8","present",80
"V8","V2","iter8","present",70
"V9","V2","iter8","present",119
"V10","V2","iter8","present",116
"V11","V2","iter8","present",84
"V12","V2","iter8","present",92
"V13","V2","iter8","present",70
"T","V2","iter8","present",0
"V1","V3","iter8","present",167
"V2","V3","iter8","present",191
"V3","V3","iter8","present",134
"V4","V3","iter8","present",140
"V5","V3","iter8","present",85
"V6","V3","iter8","present",67
"V7","V3","iter8","present",83
"V8","V3","iter8","present",53
"V9","V3","iter8","present",105
"V10","V3","iter8","present",98
"V11","V3","iter8","present",64
"V12","V3","iter8","present",98
"V13","V3","iter8","present",63
"T","V3","iter8","present",0
"V1","V4","iter8","present",144
"V2","V4","iter8","present",146
"V3","V4","iter8","present",167
