selected_features,iteration,metric,relevant,value
2,iter27,separability index,3 relevant,0.745
3,iter27,separability index,3 relevant,1
4,iter27,separability index,3 relevant,0.995
5,iter27,separability index,3 relevant,1
6,iter27,separability index,3 relevant,1
7,iter27,separability index,3 relevant,1
8,iter27,separability index,3 relevant,0.995
9,iter27,separability index,3 relevant,1
10,iter27,separability index,3 relevant,0.995
11,iter27,separability index,3 relevant,0.99
12,iter27,separability index,3 relevant,1
2,iter28,separability index,3 relevant,0.77
3,iter28,separability index,3 relevant,0.995
4,iter28,separability index,3 relevant,0.995
5,iter28,separability index,3 relevant,0.995
6,iter28,separability index,3 relevant,0.995
7,iter28,separability index,3 relevant,0.995
8,iter28,separability index,3 relevant,0.99
9,iter28,separability index,3 relevant,0.98
10,iter28,separability index,3 relevant,0.99
11,iter28,separability index,3 relevant,0.99
12,iter28,separability index,3 relevant,0.99
2,iter29,separability index,3 relevant,0.775
3,iter29,separability index,3 relevant,0.975
4,iter29,separability index,3 relevant,0.97
5,iter29,separability index,3 relevant,0.975
6,iter29,separability index,3 relevant,0.97
7,iter29,separability index,3 relevant,0.97
8,iter29,separability index,3 relevant,0.97
9,iter29,separability index,3 relevant,0.97
10,iter29,separability index,3 relevant,0.97
11,iter29,separability index,3 relevant,0.96
12,iter29,separability index,3 relevant,0.97
2,iter30,separability index,3 relevant,0.695
3,iter30,separability index,3 relevant,0.97
4,iter30,separability index,3 relevant,0.98
5,iter30,separability index,3 relevant,0.98
6,iter30,separability index,3 relevant,0.98
7,iter30,separability index,3 relevant,0.98
8,iter30,separability index,3 relevant,0.975
9,iter30,separability index,3 relevant,0.985
10,iter30,separability index,3 relevant,0.985
11,iter30,separability index,3 relevant,0.985
12,iter30,separability index,3 relevant,0.98
2,iter1,hypothesis margin,3 relevant,0.33386
3,iter1,hypothesis margin,3 relevant,0.59473
4,iter1,hypothesis margin,3 relevant,0.5257
5,iter1,hypothesis margin,3 relevant,0.46477
6,iter1,hypothesis margin,3 relevant,0.40865
7,iter1,hypothesis margin,3 relevant,0.4227
8,iter1,hypothesis margin,3 relevant,0.39411
9,iter1,hypothesis margin,3 relevant,0.35424
10,iter1,hypothesis margin,3 relevant,0.33135
11,iter1,hypothesis margin,3 relevant,0.31245
12,iter1,hypothesis margin,3 relevant,0.29491
2,iter2,hypothesis margin,3 relevant,0.36693
3,iter2,hypothesis margin,3 relevant,0.62631
4,iter2,hypothesis margin,3 relevant,0.5406
5,iter2,hypothesis margin,3 relevant,0.47484
6,iter2,hypothesis margin,3 relevant,0.42418
7,iter2,hypothesis margin,3 relevant,0.42575
8,iter2,hypothesis margin,3 relevant,0.39362
9,iter2,hypothesis margin,3 relevant,0.36534
10,iter2,hypothesis margin,3 relevant,0.34545
11,iter2,hypothesis margin,3 relevant,0.32881
12,iter2,hypothesis margin,3 relevant,0.3075
2,iter3,hypothesis margin,3 relevant,0.36148
3,iter3,hypothesis margin,3 relevant,0.5979
4,iter3,hypothesis margin,3 relevant,0.52495
5,iter3,hypothesis margin,3 relevant,0.45206
6,iter3,hypothesis margin,3 relevant,0.40412
7,iter3,hypothesis margin,3 relevant,0.40487
8,iter3,hypothesis margin,3 relevant,0.37244
9,iter3,hypothesis margin,3 relevant,0.34546
10,iter3,hypothesis margin,3 relevant,0.3277
11,iter3,hypothesis margin,3 relevant,0.30879
12,iter3,hypothesis margin,3 relevant,0.29675
2,iter4,hypothesis margin,3 relevant,0.34798
3,iter4,hypothesis margin,3 relevant,0.65339
4,iter4,hypothesis margin,3 relevant,0.57673
5,iter4,hypothesis margin,3 relevant,0.48853
6,iter4,hypothesis margin,3 relevant,0.42484
7,iter4,hypothesis margin,3 relevant,0.44137
8,iter4,hypothesis margin,3 relevant,0.41849
9,iter4,hypothesis margin,3 relevant,0.39629
10,iter4,hypothesis margin,3 relevant,0.36339
11,iter4,hypothesis margin,3 relevant,0.3404
12,iter4,hypothesis margin,3 relevant,0.31319
2,iter5,hypothesis margin,3 relevant,0.36989
3,iter5,hypothesis margin,3 relevant,0.64711
4,iter5,hypothesis margin,3 relevant,0.56879
5,iter5,hypothesis margin,3 relevant,0.48779
6,iter5,hypothesis margin,3 relevant,0.43102
7,iter5,hypothesis margin,3 relevant,0.43198
8,iter5,hypothesis margin,3 relevant,0.40148
9,iter5,hypothesis margin,3 relevant,0.37165
10,iter5,hypothesis margin,3 relevant,0.34822
11,iter5,hypothesis margin,3 relevant,0.3251
12,iter5,hypothesis margin,3 relevant,0.30514
2,iter6,hypothesis margin,3 relevant,0.36315
3,iter6,hypothesis margin,3 relevant,0.59231
4,iter6,hypothesis margin,3 relevant,0.50028
5,iter6,hypothesis margin,3 relevant,0.4558
6,iter6,hypothesis margin,3 relevant,0.39408
7,iter6,hypothesis margin,3 relevant,0.39385
8,iter6,hypothesis margin,3 relevant,0.3615
9,iter6,hypothesis margin,3 relevant,0.33656
10,iter6,hypothesis margin,3 relevant,0.31016
11,iter6,hypothesis margin,3 relevant,0.30107
12,iter6,hypothesis margin,3 relevant,0.28089
2,iter7,hypothesis margin,3 relevant,0.29392
3,iter7,hypothesis margin,3 relevant,0.62054
4,iter7,hypothesis margin,3 relevant,0.54804
5,iter7,hypothesis margin,3 relevant,0.46241
6,iter7,hypothesis margin,3 relevant,0.41111
7,iter7,hypothesis margin,3 relevant,0.42
8,iter7,hypothesis margin,3 relevant,0.39186
9,iter7,hypothesis margin,3 relevant,0.3628
10,iter7,hypothesis margin,3 relevant,0.3355
11,iter7,hypothesis margin,3 relevant,0.32554
12,iter7,hypothesis margin,3 relevant,0.2974
2,iter8,hypothesis margin,3 relevant,0.3482
3,iter8,hypothesis margin,3 relevant,0.6298
4,iter8,hypothesis margin,3 relevant,0.55486
5,iter8,hypothesis margin,3 relevant,0.47934
6,iter8,hypothesis margin,3 relevant,0.42157
7,iter8,hypothesis margin,3 relevant,0.42064
8,iter8,hypothesis margin,3 relevant,0.3952
9,iter8,hypothesis margin,3 relevant,0.37829
10,iter8,hypothesis margin,3 relevant,0.34392
11,iter8,hypothesis margin,3 relevant,0.3255
12,iter8,hypothesis margin,3 relevant,0.29067
2,iter9,hypothesis margin,3 relevant,0.37114
3,iter9,hypothesis margin,3 relevant,0.63995
4,iter9,hypothesis margin,3 relevant,0.55826
5,iter9,hypothesis margin,3 relevant,0.49124
6,iter9,hypothesis margin,3 relevant,0.43386
7,iter9,hypothesis margin,3 relevant,0.44613
8,iter9,hypothesis margin,3 relevant,0.40529
9,iter9,hypothesis margin,3 relevant,0.36459
10,iter9,hypothesis margin,3 relevant,0.34284
11,iter9,hypothesis margin,3 relevant,0.31401
12,iter9,hypothesis margin,3 relevant,0.29769
2,iter10,hypothesis margin,3 relevant,0.37459
3,iter10,hypothesis margin,3 relevant,0.62997
4,iter10,hypothesis margin,3 relevant,0.54149
5,iter10,hypothesis margin,3 relevant,0.48127
6,iter10,hypothesis margin,3 relevant,0.43656
7,iter10,hypothesis margin,3 relevant,0.44482
8,iter10,hypothesis margin,3 relevant,0.40943
9,iter10,hypothesis margin,3 relevant,0.38134
10,iter10,hypothesis margin,3 relevant,0.35331
11,iter10,hypothesis margin,3 relevant,0.32997
12,iter10,hypothesis margin,3 relevant,0.31165
2,iter11,hypothesis margin,3 relevant,0.37571
3,iter11,hypothesis margin,3 relevant,0.60166
4,iter11,hypothesis margin,3 relevant,0.5277
5,iter11,hypothesis margin,3 relevant,0.46957
6,iter11,hypothesis margin,3 relevant,0.42144
7,iter11,hypothesis margin,3 relevant,0.42463
8,iter11,hypothesis margin,3 relevant,0.39033
9,iter11,hypothesis margin,3 relevant,0.36278
10,iter11,hypothesis margin,3 relevant,0.33554
11,iter11,hypothesis margin,3 relevant,0.31442
12,iter11,hypothesis margin,3 relevant,0.29649
2,iter12,hypothesis margin,3 relevant,0.36977
3,iter12,hypothesis margin,3 relevant,0.63863
4,iter12,hypothesis margin,3 relevant,0.55382
5,iter12,hypothesis margin,3 relevant,0.4829
6,iter12,hypothesis margin,3 relevant,0.41471
7,iter12,hypothesis margin,3 relevant,0.4172
8,iter12,hypothesis margin,3 relevant,0.39274
9,iter12,hypothesis margin,3 relevant,0.36776
10,iter12,hypothesis margin,3 relevant,0.34567
11,iter12,hypothesis margin,3 relevant,0.3215
12,iter12,hypothesis margin,3 relevant,0.30804
2,iter13,hypothesis margin,3 relevant,0.33515
3,iter13,hypothesis margin,3 relevant,0.60695
4,iter13,hypothesis margin,3 relevant,0.51928
5,iter13,hypothesis margin,3 relevant,0.46615
6,iter13,hypothesis margin,3 relevant,0.39792
7,iter13,hypothesis margin,3 relevant,0.40057
8,iter13,hypothesis margin,3 relevant,0.37711
9,iter13,hypothesis margin,3 relevant,0.3509
10,iter13,hypothesis margin,3 relevant,0.32614
11,iter13,hypothesis margin,3 relevant,0.30535
12,iter13,hypothesis margin,3 relevant,0.286
2,iter14,hypothesis margin,3 relevant,0.3629
3,iter14,hypothesis margin,3 relevant,0.61351
4,iter14,hypothesis margin,3 relevant,0.514
5,iter14,hypothesis margin,3 relevant,0.45901
6,iter14,hypothesis margin,3 relevant,0.40363
7,iter14,hypothesis margin,3 relevant,0.4054
8,iter14,hypothesis margin,3 relevant,0.36457
9,iter14,hypothesis margin,3 relevant,0.33569
10,iter14,hypothesis margin,3 relevant,0.31466
11,iter14,hypothesis margin,3 relevant,0.29298
12,iter14,hypothesis margin,3 relevant,0.27319
2,iter15,hypothesis margin,3 relevant,0.38317
3,iter15,hypothesis margin,3 relevant,0.6293
4,iter15,hypothesis margin,3 relevant,0.5447
5,iter15,hypothesis margin,3 relevant,0.48039
6,iter15,hypothesis margin,3 relevant,0.42886
7,iter15,hypothesis margin,3 relevant,0.44152
8,iter15,hypothesis margin,3 relevant,0.40357
9,iter15,hypothesis margin,3 relevant,0.37855
10,iter15,hypothesis margin,3 relevant,0.35659
11,iter15,hypothesis margin,3 relevant,0.3277
12,iter15,hypothesis margin,3 relevant,0.30631
2,iter16,hypothesis margin,3 relevant,0.35428
3,iter16,hypothesis margin,3 relevant,0.57755
4,iter16,hypothesis margin,3 relevant,0.50016
5,iter16,hypothesis margin,3 relevant,0.44516
6,iter16,hypothesis margin,3 relevant,0.39001
7,iter16,hypothesis margin,3 relevant,0.39224
8,iter16,hypothesis margin,3 relevant,0.36885
9,iter16,hypothesis margin,3 relevant,0.33953
10,iter16,hypothesis margin,3 relevant,0.32353
11,iter16,hypothesis margin,3 relevant,0.30952
12,iter16,hypothesis margin,3 relevant,0.28334
2,iter17,hypothesis margin,3 relevant,0.37889
3,iter17,hypothesis margin,3 relevant,0.66267
4,iter17,hypothesis margin,3 relevant,0.56209
5,iter17,hypothesis margin,3 relevant,0.49116
6,iter17,hypothesis margin,3 relevant,0.43535
7,iter17,hypothesis margin,3 relevant,0.44476
8,iter17,hypothesis margin,3 relevant,0.41894
9,iter17,hypothesis margin,3 relevant,0.38557
10,iter17,hypothesis margin,3 relevant,0.36109
11,iter17,hypothesis margin,3 relevant,0.33153
12,iter17,hypothesis margin,3 relevant,0.30828
2,iter18,hypothesis margin,3 relevant,0.34712
3,iter18,hypothesis margin,3 relevant,0.66151
4,iter18,hypothesis margin,3 relevant,0.56488
5,iter18,hypothesis margin,3 relevant,0.48992
6,iter18,hypothesis margin,3 relevant,0.44059
7,iter18,hypothesis margin,3 relevant,0.45097
8,iter18,hypothesis margin,3 relevant,0.42517
9,iter18,hypothesis margin,3 relevant,0.38749
10,iter18,hypothesis margin,3 relevant,0.35654
11,iter18,hypothesis margin,3 relevant,0.3336
12,iter18,hypothesis margin,3 relevant,0.30661
2,iter19,hypothesis margin,3 relevant,0.39221
3,iter19,hypothesis margin,3 relevant,0.62484
4,iter19,hypothesis margin,3 relevant,0.53995
5,iter19,hypothesis margin,3 relevant,0.46937
6,iter19,hypothesis margin,3 relevant,0.40747
7,iter19,hypothesis margin,3 relevant,0.41697
8,iter19,hypothesis margin,3 relevant,0.3886
9,iter19,hypothesis margin,3 relevant,0.36562
10,iter19,hypothesis margin,3 relevant,0.33636
11,iter19,hypothesis margin,3 relevant,0.31304
12,iter19,hypothesis margin,3 relevant,0.28738
2,iter20,hypothesis margin,3 relevant,0.37461
3,iter20,hypothesis margin,3 relevant,0.60072
4,iter20,hypothesis margin,3 relevant,0.53419
5,iter20,hypothesis margin,3 relevant,0.47299
6,iter20,hypothesis margin,3 relevant,0.51502
7,iter20,hypothesis margin,3 relevant,0.4138
8,iter20,hypothesis margin,3 relevant,0.38374
9,iter20,hypothesis margin,3 relevant,0.35293
10,iter20,hypothesis margin,3 relevant,0.32175
11,iter20,hypothesis margin,3 relevant,0.30668
12,iter20,hypothesis margin,3 relevant,0.29325
2,iter21,hypothesis margin,3 relevant,0.34555
3,iter21,hypothesis margin,3 relevant,0.63291
4,iter21,hypothesis margin,3 relevant,0.54703
5,iter21,hypothesis margin,3 relevant,0.51609
6,iter21,hypothesis margin,3 relevant,0.45977
7,iter21,hypothesis margin,3 relevant,0.46267
8,iter21,hypothesis margin,3 relevant,0.42158
9,iter21,hypothesis margin,3 relevant,0.38372
10,iter21,hypothesis margin,3 relevant,0.36184
11,iter21,hypothesis margin,3 relevant,0.32717
12,iter21,hypothesis margin,3 relevant,0.31551
2,iter22,hypothesis margin,3 relevant,0.34816
3,iter22,hypothesis margin,3 relevant,0.57242
4,iter22,hypothesis margin,3 relevant,0.49835
5,iter22,hypothesis margin,3 relevant,0.4199
6,iter22,hypothesis margin,3 relevant,0.37216
7,iter22,hypothesis margin,3 relevant,0.37087
8,iter22,hypothesis margin,3 relevant,0.34378
9,iter22,hypothesis margin,3 relevant,0.32467
10,iter22,hypothesis margin,3 relevant,0.30342
11,iter22,hypothesis margin,3 relevant,0.29597
12,iter22,hypothesis margin,3 relevant,0.27809
2,iter23,hypothesis margin,3 relevant,0.37547
3,iter23,hypothesis margin,3 relevant,0.64643
4,iter23,hypothesis margin,3 relevant,0.56019
5,iter23,hypothesis margin,3 relevant,0.51911
6,iter23,hypothesis margin,3 relevant,0.44695
7,iter23,hypothesis margin,3 relevant,0.4607
8,iter23,hypothesis margin,3 relevant,0.4241
9,iter23,hypothesis margin,3 relevant,0.38909
10,iter23,hypothesis margin,3 relevant,0.36074
11,iter23,hypothesis margin,3 relevant,0.33895
12,iter23,hypothesis margin,3 relevant,0.32544
2,iter24,hypothesis margin,3 relevant,0.38588
3,iter24,hypothesis margin,3 relevant,0.64877
4,iter24,hypothesis margin,3 relevant,0.55798
5,iter24,hypothesis margin,3 relevant,0.47318
6,iter24,hypothesis margin,3 relevant,0.42082
7,iter24,hypothesis margin,3 relevant,0.42866
8,iter24,hypothesis margin,3 relevant,0.40621
9,iter24,hypothesis margin,3 relevant,0.36771
10,iter24,hypothesis margin,3 relevant,0.34735
11,iter24,hypothesis margin,3 relevant,0.31787
12,iter24,hypothesis margin,3 relevant,0.30089
2,iter25,hypothesis margin,3 relevant,0.34335
3,iter25,hypothesis margin,3 relevant,0.62282
4,iter25,hypothesis margin,3 relevant,0.52255
5,iter25,hypothesis margin,3 relevant,0.45158
6,iter25,hypothesis margin,3 relevant,0.40273
7,iter25,hypothesis margin,3 relevant,0.41706
8,iter25,hypothesis margin,3 relevant,0.38401
9,iter25,hypothesis margin,3 relevant,0.346
10,iter25,hypothesis margin,3 relevant,0.31539
11,iter25,hypothesis margin,3 relevant,0.29799
12,iter25,hypothesis margin,3 relevant,0.2788
2,iter26,hypothesis margin,3 relevant,0.36783
3,iter26,hypothesis margin,3 relevant,0.62612
4,iter26,hypothesis margin,3 relevant,0.54255
5,iter26,hypothesis margin,3 relevant,0.49123
6,iter26,hypothesis margin,3 relevant,0.42931
7,iter26,hypothesis margin,3 relevant,0.43762
8,iter26,hypothesis margin,3 relevant,0.41149
9,iter26,hypothesis margin,3 relevant,0.38095
10,iter26,hypothesis margin,3 relevant,0.34496
11,iter26,hypothesis margin,3 relevant,0.32804
12,iter26,hypothesis margin,3 relevant,0.31558
2,iter27,hypothesis margin,3 relevant,0.35164
3,iter27,hypothesis margin,3 relevant,0.65269
4,iter27,hypothesis margin,3 relevant,0.561
5,iter27,hypothesis margin,3 relevant,0.50162
6,iter27,hypothesis margin,3 relevant,0.45026
7,iter27,hypothesis margin,3 relevant,0.46458
8,iter27,hypothesis margin,3 relevant,0.43618
9,iter27,hypothesis margin,3 relevant,0.39683
10,iter27,hypothesis margin,3 relevant,0.36614
11,iter27,hypothesis margin,3 relevant,0.34913
12,iter27,hypothesis margin,3 relevant,0.3265
2,iter28,hypothesis margin,3 relevant,0.37135
3,iter28,hypothesis margin,3 relevant,0.60795
4,iter28,hypothesis margin,3 relevant,0.55506
5,iter28,hypothesis margin,3 relevant,0.47911
6,iter28,hypothesis margin,3 relevant,0.44253
7,iter28,hypothesis margin,3 relevant,0.43575
8,iter28,hypothesis margin,3 relevant,0.3953
9,iter28,hypothesis margin,3 relevant,0.37028
10,iter28,hypothesis margin,3 relevant,0.34722
11,iter28,hypothesis margin,3 relevant,0.32866
12,iter28,hypothesis margin,3 relevant,0.29971
2,iter29,hypothesis margin,3 relevant,0.38551
3,iter29,hypothesis margin,3 relevant,0.61896
4,iter29,hypothesis margin,3 relevant,0.54253
