selected_features,iteration,metric,relevant,value
2,iter27,separability index,3 relevant,0.735
3,iter27,separability index,3 relevant,1
4,iter27,separability index,3 relevant,1
5,iter27,separability index,3 relevant,1
6,iter27,separability index,3 relevant,1
7,iter27,separability index,3 relevant,1
8,iter27,separability index,3 relevant,1
9,iter27,separability index,3 relevant,1
10,iter27,separability index,3 relevant,0.99
11,iter27,separability index,3 relevant,0.99
12,iter27,separability index,3 relevant,1
2,iter28,separability index,3 relevant,0.785
3,iter28,separability index,3 relevant,0.99
4,iter28,separability index,3 relevant,0.995
5,iter28,separability index,3 relevant,0.995
6,iter28,separability index,3 relevant,0.995
7,iter28,separability index,3 relevant,0.995
8,iter28,separability index,3 relevant,0.99
9,iter28,separability index,3 relevant,0.985
10,iter28,separability index,3 relevant,0.995
11,iter28,separability index,3 relevant,0.99
12,iter28,separability index,3 relevant,0.99
2,iter29,separability index,3 relevant,0.8
3,iter29,separability index,3 relevant,0.97
4,iter29,separability index,3 relevant,0.97
5,iter29,separability index,3 relevant,0.975
6,iter29,separability index,3 relevant,0.97
7,iter29,separability index,3 relevant,0.97
8,iter29,separability index,3 relevant,0.97
9,iter29,separability index,3 relevant,0.965
10,iter29,separability index,3 relevant,0.965
11,iter29,separability index,3 relevant,0.965
12,iter29,separability index,3 relevant,0.96
2,iter30,separability index,3 relevant,0.7
3,iter30,separability index,3 relevant,0.98
4,iter30,separability index,3 relevant,0.975
5,iter30,separability index,3 relevant,0.98
6,iter30,separability index,3 relevant,0.98
7,iter30,separability index,3 relevant,0.98
8,iter30,separability index,3 relevant,0.975
9,iter30,separability index,3 relevant,0.985
10,iter30,separability index,3 relevant,0.985
11,iter30,separability index,3 relevant,0.985
12,iter30,separability index,3 relevant,0.98
2,iter1,hypothesis margin,3 relevant,0.3321
3,iter1,hypothesis margin,3 relevant,0.60572
4,iter1,hypothesis margin,3 relevant,0.52671
5,iter1,hypothesis margin,3 relevant,0.46886
6,iter1,hypothesis margin,3 relevant,0.41106
7,iter1,hypothesis margin,3 relevant,0.41672
8,iter1,hypothesis margin,3 relevant,0.38673
9,iter1,hypothesis margin,3 relevant,0.36275
10,iter1,hypothesis margin,3 relevant,0.33303
11,iter1,hypothesis margin,3 relevant,0.3133
12,iter1,hypothesis margin,3 relevant,0.29252
2,iter2,hypothesis margin,3 relevant,0.37018
3,iter2,hypothesis margin,3 relevant,0.62499
4,iter2,hypothesis margin,3 relevant,0.53981
5,iter2,hypothesis margin,3 relevant,0.47415
6,iter2,hypothesis margin,3 relevant,0.42741
7,iter2,hypothesis margin,3 relevant,0.42869
8,iter2,hypothesis margin,3 relevant,0.39415
9,iter2,hypothesis margin,3 relevant,0.3669
10,iter2,hypothesis margin,3 relevant,0.33771
11,iter2,hypothesis margin,3 relevant,0.32065
12,iter2,hypothesis margin,3 relevant,0.30214
2,iter3,hypothesis margin,3 relevant,0.35643
3,iter3,hypothesis margin,3 relevant,0.59273
4,iter3,hypothesis margin,3 relevant,0.51998
5,iter3,hypothesis margin,3 relevant,0.45212
6,iter3,hypothesis margin,3 relevant,0.40415
7,iter3,hypothesis margin,3 relevant,0.40786
8,iter3,hypothesis margin,3 relevant,0.37127
9,iter3,hypothesis margin,3 relevant,0.34335
10,iter3,hypothesis margin,3 relevant,0.32696
11,iter3,hypothesis margin,3 relevant,0.30123
12,iter3,hypothesis margin,3 relevant,0.29449
2,iter4,hypothesis margin,3 relevant,0.34722
3,iter4,hypothesis margin,3 relevant,0.65235
4,iter4,hypothesis margin,3 relevant,0.57785
5,iter4,hypothesis margin,3 relevant,0.48862
6,iter4,hypothesis margin,3 relevant,0.42859
7,iter4,hypothesis margin,3 relevant,0.43937
8,iter4,hypothesis margin,3 relevant,0.4144
9,iter4,hypothesis margin,3 relevant,0.39325
10,iter4,hypothesis margin,3 relevant,0.35594
11,iter4,hypothesis margin,3 relevant,0.33467
12,iter4,hypothesis margin,3 relevant,0.31132
2,iter5,hypothesis margin,3 relevant,0.36845
3,iter5,hypothesis margin,3 relevant,0.65068
4,iter5,hypothesis margin,3 relevant,0.56641
5,iter5,hypothesis margin,3 relevant,0.48385
6,iter5,hypothesis margin,3 relevant,0.42518
7,iter5,hypothesis margin,3 relevant,0.43542
8,iter5,hypothesis margin,3 relevant,0.39785
9,iter5,hypothesis margin,3 relevant,0.37257
10,iter5,hypothesis margin,3 relevant,0.34713
11,iter5,hypothesis margin,3 relevant,0.32953
12,iter5,hypothesis margin,3 relevant,0.30445
2,iter6,hypothesis margin,3 relevant,0.36445
3,iter6,hypothesis margin,3 relevant,0.59855
4,iter6,hypothesis margin,3 relevant,0.5016
5,iter6,hypothesis margin,3 relevant,0.45671
6,iter6,hypothesis margin,3 relevant,0.3951
7,iter6,hypothesis margin,3 relevant,0.39387
8,iter6,hypothesis margin,3 relevant,0.36237
9,iter6,hypothesis margin,3 relevant,0.33452
10,iter6,hypothesis margin,3 relevant,0.30811
11,iter6,hypothesis margin,3 relevant,0.29549
12,iter6,hypothesis margin,3 relevant,0.27519
2,iter7,hypothesis margin,3 relevant,0.29091
3,iter7,hypothesis margin,3 relevant,0.62673
4,iter7,hypothesis margin,3 relevant,0.54382
5,iter7,hypothesis margin,3 relevant,0.46023
6,iter7,hypothesis margin,3 relevant,0.41376
7,iter7,hypothesis margin,3 relevant,0.41678
8,iter7,hypothesis margin,3 relevant,0.39432
9,iter7,hypothesis margin,3 relevant,0.36431
10,iter7,hypothesis margin,3 relevant,0.34079
11,iter7,hypothesis margin,3 relevant,0.31628
12,iter7,hypothesis margin,3 relevant,0.30002
2,iter8,hypothesis margin,3 relevant,0.34747
3,iter8,hypothesis margin,3 relevant,0.62794
4,iter8,hypothesis margin,3 relevant,0.55408
5,iter8,hypothesis margin,3 relevant,0.47878
6,iter8,hypothesis margin,3 relevant,0.42321
7,iter8,hypothesis margin,3 relevant,0.42256
8,iter8,hypothesis margin,3 relevant,0.39643
9,iter8,hypothesis margin,3 relevant,0.37889
10,iter8,hypothesis margin,3 relevant,0.34527
11,iter8,hypothesis margin,3 relevant,0.31431
12,iter8,hypothesis margin,3 relevant,0.29393
2,iter9,hypothesis margin,3 relevant,0.36678
3,iter9,hypothesis margin,3 relevant,0.64155
4,iter9,hypothesis margin,3 relevant,0.56175
5,iter9,hypothesis margin,3 relevant,0.48625
6,iter9,hypothesis margin,3 relevant,0.43603
7,iter9,hypothesis margin,3 relevant,0.44917
8,iter9,hypothesis margin,3 relevant,0.39964
9,iter9,hypothesis margin,3 relevant,0.36919
10,iter9,hypothesis margin,3 relevant,0.34355
11,iter9,hypothesis margin,3 relevant,0.31794
12,iter9,hypothesis margin,3 relevant,0.29293
2,iter10,hypothesis margin,3 relevant,0.37469
3,iter10,hypothesis margin,3 relevant,0.62432
4,iter10,hypothesis margin,3 relevant,0.54567
5,iter10,hypothesis margin,3 relevant,0.47877
6,iter10,hypothesis margin,3 relevant,0.43571
7,iter10,hypothesis margin,3 relevant,0.44305
8,iter10,hypothesis margin,3 relevant,0.40727
9,iter10,hypothesis margin,3 relevant,0.37811
10,iter10,hypothesis margin,3 relevant,0.35852
11,iter10,hypothesis margin,3 relevant,0.33068
12,iter10,hypothesis margin,3 relevant,0.31185
2,iter11,hypothesis margin,3 relevant,0.37673
3,iter11,hypothesis margin,3 relevant,0.59807
4,iter11,hypothesis margin,3 relevant,0.52319
5,iter11,hypothesis margin,3 relevant,0.46895
6,iter11,hypothesis margin,3 relevant,0.42736
7,iter11,hypothesis margin,3 relevant,0.42303
8,iter11,hypothesis margin,3 relevant,0.38844
9,iter11,hypothesis margin,3 relevant,0.36063
10,iter11,hypothesis margin,3 relevant,0.33741
11,iter11,hypothesis margin,3 relevant,0.31283
12,iter11,hypothesis margin,3 relevant,0.29935
2,iter12,hypothesis margin,3 relevant,0.36707
3,iter12,hypothesis margin,3 relevant,0.6344
4,iter12,hypothesis margin,3 relevant,0.54638
5,iter12,hypothesis margin,3 relevant,0.4864
6,iter12,hypothesis margin,3 relevant,0.42198
7,iter12,hypothesis margin,3 relevant,0.41395
8,iter12,hypothesis margin,3 relevant,0.3952
9,iter12,hypothesis margin,3 relevant,0.3672
10,iter12,hypothesis margin,3 relevant,0.34562
11,iter12,hypothesis margin,3 relevant,0.32494
12,iter12,hypothesis margin,3 relevant,0.29991
2,iter13,hypothesis margin,3 relevant,0.33812
3,iter13,hypothesis margin,3 relevant,0.6102
4,iter13,hypothesis margin,3 relevant,0.51843
5,iter13,hypothesis margin,3 relevant,0.46241
6,iter13,hypothesis margin,3 relevant,0.40278
7,iter13,hypothesis margin,3 relevant,0.40101
8,iter13,hypothesis margin,3 relevant,0.37615
9,iter13,hypothesis margin,3 relevant,0.35263
10,iter13,hypothesis margin,3 relevant,0.32342
11,iter13,hypothesis margin,3 relevant,0.30317
12,iter13,hypothesis margin,3 relevant,0.28252
2,iter14,hypothesis margin,3 relevant,0.36084
3,iter14,hypothesis margin,3 relevant,0.60488
4,iter14,hypothesis margin,3 relevant,0.51324
5,iter14,hypothesis margin,3 relevant,0.45882
6,iter14,hypothesis margin,3 relevant,0.40457
7,iter14,hypothesis margin,3 relevant,0.40464
8,iter14,hypothesis margin,3 relevant,0.36495
9,iter14,hypothesis margin,3 relevant,0.33647
10,iter14,hypothesis margin,3 relevant,0.31052
11,iter14,hypothesis margin,3 relevant,0.28833
12,iter14,hypothesis margin,3 relevant,0.26978
2,iter15,hypothesis margin,3 relevant,0.37686
3,iter15,hypothesis margin,3 relevant,0.62405
4,iter15,hypothesis margin,3 relevant,0.54725
5,iter15,hypothesis margin,3 relevant,0.47957
6,iter15,hypothesis margin,3 relevant,0.43
7,iter15,hypothesis margin,3 relevant,0.43536
8,iter15,hypothesis margin,3 relevant,0.40043
9,iter15,hypothesis margin,3 relevant,0.37545
10,iter15,hypothesis margin,3 relevant,0.35049
11,iter15,hypothesis margin,3 relevant,0.32978
12,iter15,hypothesis margin,3 relevant,0.30377
2,iter16,hypothesis margin,3 relevant,0.35428
3,iter16,hypothesis margin,3 relevant,0.57475
4,iter16,hypothesis margin,3 relevant,0.50804
5,iter16,hypothesis margin,3 relevant,0.44161
6,iter16,hypothesis margin,3 relevant,0.39457
7,iter16,hypothesis margin,3 relevant,0.38419
8,iter16,hypothesis margin,3 relevant,0.37073
9,iter16,hypothesis margin,3 relevant,0.34986
10,iter16,hypothesis margin,3 relevant,0.31611
11,iter16,hypothesis margin,3 relevant,0.30697
12,iter16,hypothesis margin,3 relevant,0.28914
2,iter17,hypothesis margin,3 relevant,0.37607
3,iter17,hypothesis margin,3 relevant,0.66413
4,iter17,hypothesis margin,3 relevant,0.56459
5,iter17,hypothesis margin,3 relevant,0.4882
6,iter17,hypothesis margin,3 relevant,0.43752
7,iter17,hypothesis margin,3 relevant,0.45023
8,iter17,hypothesis margin,3 relevant,0.41408
9,iter17,hypothesis margin,3 relevant,0.38047
10,iter17,hypothesis margin,3 relevant,0.35649
11,iter17,hypothesis margin,3 relevant,0.32998
12,iter17,hypothesis margin,3 relevant,0.31559
2,iter18,hypothesis margin,3 relevant,0.35388
3,iter18,hypothesis margin,3 relevant,0.65345
4,iter18,hypothesis margin,3 relevant,0.55731
5,iter18,hypothesis margin,3 relevant,0.48907
6,iter18,hypothesis margin,3 relevant,0.43871
7,iter18,hypothesis margin,3 relevant,0.44347
8,iter18,hypothesis margin,3 relevant,0.42219
9,iter18,hypothesis margin,3 relevant,0.38669
10,iter18,hypothesis margin,3 relevant,0.3624
11,iter18,hypothesis margin,3 relevant,0.33658
12,iter18,hypothesis margin,3 relevant,0.31435
2,iter19,hypothesis margin,3 relevant,0.39703
3,iter19,hypothesis margin,3 relevant,0.6274
4,iter19,hypothesis margin,3 relevant,0.54258
5,iter19,hypothesis margin,3 relevant,0.46518
6,iter19,hypothesis margin,3 relevant,0.40238
7,iter19,hypothesis margin,3 relevant,0.42137
8,iter19,hypothesis margin,3 relevant,0.38823
9,iter19,hypothesis margin,3 relevant,0.36255
10,iter19,hypothesis margin,3 relevant,0.34079
11,iter19,hypothesis margin,3 relevant,0.30351
12,iter19,hypothesis margin,3 relevant,0.29194
2,iter20,hypothesis margin,3 relevant,0.37521
3,iter20,hypothesis margin,3 relevant,0.60606
4,iter20,hypothesis margin,3 relevant,0.53964
5,iter20,hypothesis margin,3 relevant,0.46687
6,iter20,hypothesis margin,3 relevant,0.41703
7,iter20,hypothesis margin,3 relevant,0.41429
8,iter20,hypothesis margin,3 relevant,0.38243
9,iter20,hypothesis margin,3 relevant,0.35306
10,iter20,hypothesis margin,3 relevant,0.32219
11,iter20,hypothesis margin,3 relevant,0.31014
12,iter20,hypothesis margin,3 relevant,0.28875
2,iter21,hypothesis margin,3 relevant,0.34583
3,iter21,hypothesis margin,3 relevant,0.63578
4,iter21,hypothesis margin,3 relevant,0.55017
5,iter21,hypothesis margin,3 relevant,0.51545
6,iter21,hypothesis margin,3 relevant,0.45295
7,iter21,hypothesis margin,3 relevant,0.46676
8,iter21,hypothesis margin,3 relevant,0.41398
9,iter21,hypothesis margin,3 relevant,0.38744
10,iter21,hypothesis margin,3 relevant,0.36155
11,iter21,hypothesis margin,3 relevant,0.3344
12,iter21,hypothesis margin,3 relevant,0.31152
2,iter22,hypothesis margin,3 relevant,0.34288
3,iter22,hypothesis margin,3 relevant,0.5766
4,iter22,hypothesis margin,3 relevant,0.50578
5,iter22,hypothesis margin,3 relevant,0.42084
6,iter22,hypothesis margin,3 relevant,0.37124
7,iter22,hypothesis margin,3 relevant,0.37145
8,iter22,hypothesis margin,3 relevant,0.3435
9,iter22,hypothesis margin,3 relevant,0.32592
10,iter22,hypothesis margin,3 relevant,0.30059
11,iter22,hypothesis margin,3 relevant,0.29744
12,iter22,hypothesis margin,3 relevant,0.26743
2,iter23,hypothesis margin,3 relevant,0.37688
3,iter23,hypothesis margin,3 relevant,0.6462
4,iter23,hypothesis margin,3 relevant,0.56488
5,iter23,hypothesis margin,3 relevant,0.51325
6,iter23,hypothesis margin,3 relevant,0.45129
7,iter23,hypothesis margin,3 relevant,0.45931
8,iter23,hypothesis margin,3 relevant,0.41858
9,iter23,hypothesis margin,3 relevant,0.39297
10,iter23,hypothesis margin,3 relevant,0.36164
11,iter23,hypothesis margin,3 relevant,0.33755
12,iter23,hypothesis margin,3 relevant,0.31937
2,iter24,hypothesis margin,3 relevant,0.38639
3,iter24,hypothesis margin,3 relevant,0.64491
4,iter24,hypothesis margin,3 relevant,0.55947
5,iter24,hypothesis margin,3 relevant,0.47492
6,iter24,hypothesis margin,3 relevant,0.42509
7,iter24,hypothesis margin,3 relevant,0.42566
8,iter24,hypothesis margin,3 relevant,0.39811
9,iter24,hypothesis margin,3 relevant,0.37097
10,iter24,hypothesis margin,3 relevant,0.34619
11,iter24,hypothesis margin,3 relevant,0.32874
12,iter24,hypothesis margin,3 relevant,0.2983
2,iter25,hypothesis margin,3 relevant,0.34509
3,iter25,hypothesis margin,3 relevant,0.62041
4,iter25,hypothesis margin,3 relevant,0.52282
5,iter25,hypothesis margin,3 relevant,0.45271
6,iter25,hypothesis margin,3 relevant,0.40786
7,iter25,hypothesis margin,3 relevant,0.42038
8,iter25,hypothesis margin,3 relevant,0.38611
9,iter25,hypothesis margin,3 relevant,0.34731
10,iter25,hypothesis margin,3 relevant,0.31396
11,iter25,hypothesis margin,3 relevant,0.29463
12,iter25,hypothesis margin,3 relevant,0.28122
2,iter26,hypothesis margin,3 relevant,0.36699
3,iter26,hypothesis margin,3 relevant,0.63101
4,iter26,hypothesis margin,3 relevant,0.54427
5,iter26,hypothesis margin,3 relevant,0.48417
6,iter26,hypothesis margin,3 relevant,0.42775
7,iter26,hypothesis margin,3 relevant,0.44479
8,iter26,hypothesis margin,3 relevant,0.40734
9,iter26,hypothesis margin,3 relevant,0.37489
10,iter26,hypothesis margin,3 relevant,0.34125
11,iter26,hypothesis margin,3 relevant,0.32425
12,iter26,hypothesis margin,3 relevant,0.31306
2,iter27,hypothesis margin,3 relevant,0.35339
3,iter27,hypothesis margin,3 relevant,0.65125
4,iter27,hypothesis margin,3 relevant,0.55936
5,iter27,hypothesis margin,3 relevant,0.50405
6,iter27,hypothesis margin,3 relevant,0.44536
7,iter27,hypothesis margin,3 relevant,0.47372
8,iter27,hypothesis margin,3 relevant,0.43377
9,iter27,hypothesis margin,3 relevant,0.40207
10,iter27,hypothesis margin,3 relevant,0.37118
11,iter27,hypothesis margin,3 relevant,0.35391
12,iter27,hypothesis margin,3 relevant,0.33514
2,iter28,hypothesis margin,3 relevant,0.37094
3,iter28,hypothesis margin,3 relevant,0.61403
4,iter28,hypothesis margin,3 relevant,0.54979
5,iter28,hypothesis margin,3 relevant,0.4773
6,iter28,hypothesis margin,3 relevant,0.43693
7,iter28,hypothesis margin,3 relevant,0.4248
8,iter28,hypothesis margin,3 relevant,0.3995
9,iter28,hypothesis margin,3 relevant,0.36992
10,iter28,hypothesis margin,3 relevant,0.3397
11,iter28,hypothesis margin,3 relevant,0.32413
12,iter28,hypothesis margin,3 relevant,0.30039
2,iter29,hypothesis margin,3 relevant,0.38611
3,iter29,hypothesis margin,3 relevant,0.62093
4,iter29,hypothesis margin,3 relevant,0.53905
